,territory_code,reassigned_cluster,average_income,total_price,average_income_real,total_price_real,household_code,year,base_income_2020,base_price_2020,base_income_2020_real,base_price_2020_real,base_count_2020,income_pct_change,price_pct_change,count_pct_change
150,55,3,859078.1805555555,183448.5,795442.7597736624,169859.72222222222,12,2021,706285.75,166049.5,706285.75,166049.5,2.0,12.62,2.29,500.0
151,55,3,646134.6875,193974.5,497026.6826923077,149211.15384615384,4,2022,706285.75,166049.5,706285.75,166049.5,2.0,-29.63,-10.14,100.0
152,55,3,688853.1111111111,225578.33333333334,481715.4623154623,157747.08624708626,6,2023,706285.75,166049.5,706285.75,166049.5,2.0,-31.8,-5.0,200.0
153,55,3,785293.75,252851.55555555556,506641.12903225806,163130.0358422939,9,2024,706285.75,166049.5,706285.75,166049.5,2.0,-28.27,-1.76,350.0
154,59,1,287916.75,151894.0,287916.75,151894.0,1,2020,287916.75,151894.0,287916.75,151894.0,1.0,0.0,0.0,0.0
155,59,1,299957.7291666667,169395.25,277738.63811728393,156847.4537037037,4,2021,287916.75,151894.0,287916.75,151894.0,1.0,-3.54,3.26,300.0
156,59,1,327711.44444444444,203293.33333333334,252085.7264957265,156379.48717948716,3,2022,287916.75,151894.0,287916.75,151894.0,1.0,-12.44,2.95,200.0
157,59,1,308568.6666666667,261195.75,215782.2843822844,182654.37062937065,4,2023,287916.75,151894.0,287916.75,151894.0,1.0,-25.05,20.25,300.0
158,59,1,270244.73333333334,243319.0,174351.44086021505,156980.0,5,2024,287916.75,151894.0,287916.75,151894.0,1.0,-39.44,3.35,400.0
159,59,2,387331.88888888893,286768.3333333333,387331.88888888893,286768.3333333333,6,2020,387331.88888888893,286768.3333333333,387331.88888888893,286768.3333333333,6.0,0.0,0.0,0.0
160,59,2,366831.72222222225,382288.3333333333,339659.00205761316,353970.6790123456,3,2021,387331.88888888893,286768.3333333333,387331.88888888893,286768.3333333333,6.0,-12.31,23.43,-50.0
